Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Rwanda,RWA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.9616045,544.9503991,576.8833853,525.6775906,313.6219139,512.6071182,498.3802661,505.5765441,539.1251664,563.7528253,617.0502397,675.0014272,762.2053673,776.223528,834.6164181,917.0578705,1005.430127,1081.88485,1193.270905,1242.704233,1315.144285,1412.598973,1449.731598,1503.973518,1665.003827,1763.24919,1842.207772,1934.972955,2098.897726,2283.466203,2182.22242,2469.002988,2793.185021,
South Asia,SAS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.994205,1303.238922,1379.379925,1440.654032,1525.631056,1629.881948,1736.19446,1794.969791,1877.179782,2008.919456,2097.178587,2198.045698,2269.071424,2435.80828,2644.192058,2887.357268,3153.669234,3420.331327,3547.939471,3767.342095,4037.867377,4268.239073,4611.03515,4800.019711,4976.510795,5190.499504,5519.560321,5827.26026,6271.603484,6561.554987,6270.410392,7019.985325,7937.050741,
Saudi Arabia,SAU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32478.02177,37109.45577,38036.45854,37190.87254,37113.66954,36924.24404,37555.2889,37601.5525,38104.05429,36236.23153,38164.99057,37612.28615,36239.67026,40172.81747,43572.48822,46012.76165,46862.72202,47129.53069,49106.00082,46624.80974,47999.00814,53049.873,54696.2153,53883.87883,54356.17015,48173.84451,45602.60398,47551.85952,48861.1878,49018.9099,47278.69302,51607.01136,59279.89005,
Sudan,SDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.96936,1658.638672,1779.886963,1874.171875,1887.276855,1989.10791,2093.830322,2457.360107,2534.319824,2586.206543,2732.028564,2892.32251,3030.687012,3198.496582,3360.796143,3558.002197,3789.271729,3985.380371,4086.007324,3876.257813,3954.468994,4293.562012,3917.820557,3953.738037,4544.037109,4519.487305,4813.868652,4613.950195,4453.767578,4308.421387,4091.842285,4083.975098,4217.421875,
Senegal,SEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.983462,1598.715033,1610.983489,1626.319342,1616.77567,1697.449733,1721.421846,1762.950057,1845.144716,1943.17985,2016.430921,2100.1589,2083.42887,2188.880041,2293.924038,2405.907614,2472.756369,2543.524756,2618.327075,2636.115311,2684.494063,2702.261062,2774.647024,2780.113684,2872.119811,3017.350576,3126.431885,3259.19258,3449.84793,3575.974691,3574.016928,3874.945158,4210.359279,
Singapore,SGP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23812.9761,25528.01351,27019.36501,30059.38906,33054.58648,35087.00902,36869.56203,39283.07853,37557.02522,39943.71835,43775.87265,43104.28273,45080.26634,48774.72472,54377.34385,58814.91445,64054.27086,68793.70978,67718.4183,66212.31751,75389.76818,80052.3915,82064.96119,83001.7878,84423.19134,86974.74762,89495.01545,95334.14557,100642.7522,102630.9331,100226.3685,118887.8221,127606.8148,
Solomon Islands,SLB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.544687,1377.072984,1541.340634,1593.858395,1709.452721,1866.661005,1877.009841,1839.600458,1833.108233,1801.001716,1539.380286,1414.549848,1364.262744,1448.345137,1565.615678,1695.070985,1779.325441,1851.929713,1960.73484,1984.322048,2151.920456,2303.042989,2344.523477,2447.577162,2459.601194,2462.833156,2561.138317,2625.13453,2696.641017,2727.894532,2607.481827,2645.34556,2654.970328,
Sierra Leone,SLE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.5296794,799.2212024,673.8059082,700.2153992,698.1102178,654.3362325,674.3814405,637.2417174,649.2918644,641.7794039,683.3500873,617.6212588,749.9219154,804.2633009,850.3681806,891.0598544,937.0499156,1016.499938,1065.10659,1076.47129,1129.798036,1190.098461,1385.227367,1721.257378,1756.728336,1567.982054,1641.301968,1593.515322,1649.036342,1726.069487,1675.212571,1781.930343,1930.900727,
El Salvador,SLV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2873.395929,2963.114815,3190.212838,3407.498653,3603.846481,3816.624723,3884.96354,4044.227771,4167.939501,4289.797836,4410.68214,4527.223942,4652.093194,4805.717018,4971.347934,5262.808107,5663.658591,5914.687714,6133.674524,6019.908953,6200.239767,6542.94498,6622.574629,6966.572241,7332.904449,7712.372705,8174.474125,8617.921708,9024.79267,9398.028821,8759.14516,10140.97276,11098.09839,
San Marino,SMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44776.7316,47910.60172,52165.78583,53658.77317,56843.35565,56596.02823,58623.52918,61871.18163,64439.64094,67933.92514,73713.83913,73952.63184,65973.61114,62015.69867,56456.30009,52759.38334,52290.90193,54688.305,55117.61929,56893.47224,58201.5271,60314.0019,62623.90481,59521.38299,67982.97051,,
Somalia,SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.70296,1222.402095,1422.081532,1506.293758,1558.294425,1585.212106,1612.511583,1538.248573,1609.093512,1710.962281,
Serbia,SRB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4826.354801,5227.771188,5717.183721,5997.389106,5528.714115,6019.864891,6483.9243,7364.657845,7646.197422,8487.783886,9181.688301,10209.15537,11238.76979,12632.11742,12533.56776,12796.06589,13746.88482,13933.82515,14629.02582,14659.61688,14928.35584,15858.01206,16611.01769,17717.92959,19688.93104,20066.38165,22575.4211,25061.84798,
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.638852,1810.517865,1801.522097,1787.136618,1798.42842,1852.158871,1931.858745,1998.064099,2019.431326,2042.503149,2106.614047,2188.009763,2296.122254,2375.98051,2531.631773,2695.197202,2869.116055,3043.184496,3176.241524,3201.840267,3337.310232,3459.746176,3451.462691,3586.725576,3746.779944,3737.369244,3763.227005,3809.523831,3907.860185,3980.957746,3856.093325,4095.762119,4432.190448,
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2884.610804,2915.534161,2957.196538,2730.005127,1435.679233,1957.284349,1407.699028,1181.931603,,,,,,,,
Sub-Saharan Africa,SSF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.603557,1811.524536,1802.620958,1788.333287,1799.5814,1853.306255,1933.125385,1999.496794,2020.87964,2043.961479,2108.135099,2189.479033,2297.578518,2377.322696,2532.916548,2696.618628,2870.688511,3044.911489,3177.881549,3203.395935,3338.906195,3461.518092,3453.242286,3588.4887,3748.728014,3739.273895,3765.282683,3811.643394,3910.061296,3983.260219,3858.17502,4098.007476,4434.699139,
Small states,SST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10155.67088,10648.76445,11179.61872,11770.59799,12909.46449,13772.7654,15400.47701,16892.17178,18093.18177,18179.01752,19516.09701,20980.36267,21912.1943,22176.86344,22113.62329,19314.16842,18904.28965,20154.55155,20747.07375,21387.59777,20268.75933,21903.09395,24530.24986,
Sao Tome and Principe,STP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.181462,1945.92068,2094.059286,2170.793147,2328.155042,2549.00569,2647.407323,2797.738517,2841.31498,2852.886921,2908.025535,2681.788945,2923.41025,3199.926146,3130.325953,3267.607329,3373.264194,3549.160577,3629.701391,3703.821652,3864.790929,4061.808081,
Suriname,SUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6487.968534,6835.070577,6959.573054,6602.279332,6904.323288,6920.250285,6967.584904,7341.980587,7449.610864,7310.938036,7497.480531,7850.773452,8059.59138,8595.719644,9449.316872,10072.75834,10863.02299,11595.30412,12169.23295,12474.99731,13129.33464,14030.2129,15308.15694,16318.60062,16764.04271,16721.29593,14633.19259,17753.06027,18881.61538,19231.42159,16187.63096,16343.58433,17773.48396,
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7171.259934,7465.974373,8066.746523,8691.707157,9404.188276,10084.27649,10622.9386,10714.17713,11378.00998,12389.63934,13312.20331,14181.90343,15226.77002,16639.39412,18913.92565,21227.21026,23725.85776,23079.91504,25398.60969,26258.82863,26994.05775,28019.05884,29029.07823,30054.12184,29737.5708,30142.36745,31369.79883,33943.34988,34999.65414,37794.99988,41013.38981,
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13618.50466,14303.31738,15279.96224,16055.9509,17083.25172,18003.51986,18953.78586,20241.52568,21113.55613,22761.58358,23852.64304,25720.28081,27576.40097,29604.29147,27536.94789,27822.07468,28931.38332,29042.82027,29973.69935,30870.02367,31628.24718,33936.04406,36507.55304,38971.82412,42747.96211,42040.90906,46502.09789,51281.85751,
Sweden,SWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20411.16668,20717.90211,20822.0527,20754.40744,21874.64471,23090.7169,23925.73969,24801.24168,25887.65633,27471.55827,29622.03848,29936.44566,30926.5056,31816.62104,33859.57319,34244.46502,37729.92771,40914.43737,42158.2957,40278.27863,42216.61741,44608.58026,45432.43197,46312.39238,47184.66913,49103.13343,50430.25282,51947.95425,53521.63064,57229.77675,57690.32446,63375.04465,68178.03037,
Eswatini,SWZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3384.645083,3417.824698,3470.212733,3554.147754,3716.075321,3977.766839,4119.757399,4246.049904,4342.432845,4474.756292,4601.886069,4705.425697,4943.393226,5197.04913,5493.801645,5971.67025,6489.393834,6920.100347,7072.527565,7196.137852,7524.310394,7814.518442,8027.305488,8463.334128,8557.265286,8580.639991,8488.449307,8213.920619,8544.515758,8861.814915,8754.786038,10026.79524,10699.54236,
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35658.38971,37440.7337,40719.20517,35955.98423,35518.38755,42495.88803,43237.81865,43171.2177,43055.54348,40744.98415,45235.08641,39063.82267,42329.24046,49540.86453,
Seychelles,SYC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8956.92487,9389.535732,10245.25382,11022.00449,10694.162,10811.24818,11933.51396,13460.63714,13677.8833,13855.4568,14640.73291,14617.78292,14573.21745,14145.11009,14163.15328,15849.18119,17506.95015,19476.32022,18881.76011,18459.03339,18984.87945,21787.52045,22183.47931,22315.92281,24682.83964,24310.6721,26261.83763,27336.60837,28755.70998,30427.75877,28200.76827,30817.79244,29771.74661,
Syrian Arab Republic,SYR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22996.43067,20573.44595,20801.68195,22273.0244,23730.15895,25190.06425,25207.83169,26182.5858,27033.38156,19509.71181,21808.24563,24471.51787,
Chad,TCD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.9143997,772.5010987,818.0578822,689.9750584,759.1079325,750.9123715,747.7881572,776.6585527,811.8594545,789.735094,773.6499304,854.3746237,909.4612937,1022.523506,1342.190968,1560.653018,1562.907046,1602.449609,1626.031801,1646.509959,1828.677828,1804.062929,1734.843414,1569.49404,1672.98072,1816.288184,1660.984878,1579.7606,1601.132445,1628.242767,1572.601587,1572.973628,1668.575526,
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.426555,1617.072453,1797.298133,2003.426874,2225.665229,2457.5888,2688.377001,2882.631682,2904.350783,3083.183255,3350.235915,3613.117379,3914.342282,4293.593391,4752.91111,5319.145731,6004.430681,6836.403473,7481.67841,8027.057753,8835.923809,9688.151741,10488.37211,11080.26916,11591.13423,11915.14965,12441.59737,13122.4527,14205.24585,15196.74512,15431.31766,17202.85026,19039.58867,
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6918.257814,6721.384354,6266.837557,6110.575605,5652.063197,5734.763322,5869.818165,6138.358605,5768.038201,5974.115552,6618.77064,6996.657815,7511.488655,8201.956762,9147.371606,10162.79765,12012.4482,13406.22483,15279.85216,14889.4482,15923.6963,17516.30402,18519.28528,19795.85337,20235.86771,20030.03342,20605.87261,21935.62398,23459.50186,24664.0763,24665.89986,27251.66753,30175.91741,
Togo,TGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.240353,1142.014173,1089.859139,953.7327363,1116.150868,1175.275469,1253.818456,1412.225991,1355.218375,1368.020987,1349.223978,1353.840281,1390.764185,1474.581166,1460.492289,1399.200292,1439.60452,1419.265923,1462.552393,1509.473774,1574.421862,1656.16195,1677.296286,1739.13225,1818.041895,1884.96673,1928.141125,1970.21484,2063.382109,2151.285143,2173.872929,2351.313774,2601.750009,
Thailand,THA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410.624118,4873.125264,5307.676505,5796.636691,6302.902066,6862.213721,7286.400698,7116.004533,6565.351326,6884.527656,7281.412781,7631.319331,8153.46134,8835.846909,9564.791425,10198.16013,10952.19941,11769.52507,12111.37185,12018.17363,12988.92968,13284.11978,14586.90662,15090.09836,15143.39573,15466.76063,16231.25449,17008.03842,18093.81978,18760.4124,17810.25075,18855.02327,20679.11948,
Tajikistan,TJK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.403809,2409.956529,1719.152595,1455.428266,1152.509408,1011.035095,840.6428574,857.9308513,907.7840103,949.5813386,1037.940571,1138.362831,1254.931486,1392.633868,1547.459263,1671.472877,1810.151505,1967.564156,2123.474867,2177.629401,2299.875848,2468.581349,2722.167006,2999.224713,3273.932495,3124.539399,3092.853611,3236.439344,3486.974503,3726.91382,3856.501523,4315.032204,4886.743992,
Turkmenistan,TKM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5377.655859,5162.62799,4370.432326,4422.498616,3643.921755,3376.021218,3604.658325,3202.21016,3415.071547,3972.272296,4220.621266,4439.092931,4458.432461,4635.825383,4935.246741,5675.739801,6403.447605,7200.813412,8293.641207,8717.714297,9475.02067,10901.52652,11635.79462,12295.33444,13022.10516,13213.05015,13375.22898,13703.51272,14665.42816,15628.45773,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6257.651289,6582.047848,6808.284831,6998.613697,7360.910285,7482.161079,7762.696765,8185.549466,8358.738952,8347.252145,8722.455511,8841.01885,8873.348583,9111.242465,9789.848174,10423.92186,11334.98678,12145.407,12771.42642,12540.38227,13340.47119,14235.82634,14549.0414,15027.32857,15341.76877,15125.82669,15368.20326,15997.60683,16484.64451,16795.35941,15851.01586,17577.91134,19611.98528,
Timor-Leste,TLS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.976178,1472.110534,1369.318105,1340.69433,1354.038225,1403.57207,1352.102682,1493.943968,1657.533596,1798.687748,1948.212121,2060.820607,2336.242117,2465.869181,2697.359945,2891.18191,3120.859248,3143.324501,3149.447243,3899.07086,5134.014918,5560.243896,4657.382251,
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4695.492156,5054.138035,5285.789719,5381.721592,5458.16674,5606.813497,5956.076875,6159.791793,6513.328275,6790.976409,7254.219065,7479.455136,7717.087389,7883.626551,8566.864569,9034.058153,9608.859376,10281.70628,10631.01669,10737.46302,11211.75294,11217.12296,11424.68904,11267.47557,10918.12169,10256.2446,10317.35475,10761.6285,11039.00035,11155.80497,10877.82184,11699.13065,12891.03238,
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.035912,2348.699174,2402.211364,2545.127676,2721.67856,2976.438693,3078.947182,3155.777647,3247.662213,3394.242789,3480.354869,3670.46658,3886.024899,4030.650193,4015.001704,4120.838749,4219.427702,4326.951885,4606.718868,4386.505826,4464.931535,4858.141603,4994.812566,5117.803074,5341.840873,5484.438821,5926.576629,6257.089734,6439.157782,6613.495736,6713.152994,6778.503569,,
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.994205,1303.238922,1379.379925,1440.654032,1525.631056,1629.881948,1736.19446,1794.969791,1877.179782,2008.919456,2097.178587,2198.045698,2269.071424,2435.80828,2644.192058,2887.357268,3153.669234,3420.331327,3547.939471,3767.342095,4037.867377,4268.239073,4611.03515,4800.019711,4976.510795,5190.499504,5519.560321,5827.26026,6271.603484,6561.554987,6270.410392,7019.985325,7937.050741,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.603557,1811.524536,1802.620958,1788.333287,1799.5814,1853.306255,1933.125385,1999.496794,2020.87964,2043.961479,2108.135099,2189.479033,2297.578518,2377.322696,2532.916548,2696.618628,2870.688511,3044.911489,3177.881549,3203.395935,3338.906195,3461.518092,3453.242286,3588.4887,3748.728014,3739.273895,3765.282683,3811.643394,3910.061296,3983.260219,3858.17502,4098.007476,4434.699139,
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6799.289717,7192.880784,8040.864265,8122.84914,8543.267792,9010.216653,9787.792314,10667.12302,11624.7849,12691.5232,13821.25432,14651.77087,15972.84861,18535.80753,20431.46573,22251.32613,25819.63035,27618.80225,28937.28429,27677.08431,28753.68792,29064.31237,29988.93459,29737.17302,29992.86533,27840.78766,26218.4612,26481.07297,26486.7534,26787.88747,24703.32151,25419.54592,27515.52642,
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727.612369,3919.240064,4233.238856,4342.331772,4492.95854,4618.786472,4966.545973,5256.072808,5500.896397,5849.127168,6196.743385,6509.908138,6632.818604,7012.839785,7576.978017,8012.211589,8613.620208,9353.557873,9843.913324,10109.96028,10428.54143,10297.42359,10416.94644,10438.94787,10671.9324,10471.21333,10634.50162,10874.94689,11312.25051,11585.14473,10602.50901,11471.4562,12483.63069,
Turkiye,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8460.747892,8669.791061,9235.958652,10037.84261,9525.435876,10249.16356,10969.12275,11785.23943,8969.162706,8649.614773,9498.964414,9157.475603,9281.087739,9587.597004,10854.68885,11863.85563,13581.51987,14866.42771,16038.29562,15442.11732,17343.67713,19590.95104,20627.49206,22373.24656,24105.0238,25855.76536,26695.91569,28193.17449,28299.39887,28461.17903,28680.20094,31637.53054,38355.15397,
Tuvalu,TUV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.427975,1678.538979,1743.789819,1848.547418,2073.025544,2005.122032,1914.919456,2138.571611,2496.839553,2490.876917,2523.11103,2584.514219,2878.365233,2790.423016,2765.030458,2685.904834,2802.943516,3048.1503,3274.039767,3048.721137,2976.19162,3199.673671,3144.911777,3319.533621,3387.500376,3785.429926,4049.092499,4236.399503,4383.450259,5036.655673,4834.394476,5080.765244,5423.048668,
Tanzania,TZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.8898926,948.0987549,951.0390625,954.6403198,952.5892944,975.6486206,1019.361755,1051.777832,1074.710693,1113.147217,1156.62793,1220.888062,1293.652222,1370.328247,1472.281006,1587.423706,1695.14209,1807.446411,1894.538574,1957.614746,2052.958496,2193.044434,2067.22168,2160.780029,2206.361084,2301.802734,2418.739014,2457.569336,2572.215088,2688.211914,2695.524658,2851.774902,3099.17334,
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.1830011,702.4923687,718.163367,769.353067,808.5950071,895.936776,968.4757857,1005.727839,1035.657787,1098.687716,1123.109496,1171.717419,1254.29859,1320.012354,1405.512288,1497.231228,1660.760428,1795.67184,1932.104554,2017.066703,2094.433582,2271.727824,2030.650958,2038.312988,2121.454381,2171.237146,2141.124329,2128.396869,2239.481676,2345.44067,2365.988411,2478.824101,2693.108305,
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7613.644531,7171.255371,6589.552734,5784.656738,4577.827148,4136.163574,3824.486572,3808.273193,3811.875977,3894.403809,4260.276855,4789.681641,5172.960449,5824.124512,6736.79541,7214.111816,8054.040039,9004.879883,9434.435547,8093.555664,8559.929688,9246.769531,9705.358398,11111.05176,10743.58594,10164.32715,11148.19629,11860.56055,12633.51367,13348.02832,13102.7959,14289.04004,12675.43652,
Upper middle income,UMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3261.780921,3402.689058,3503.129536,3682.720791,3859.506564,4059.717282,4307.947614,4578.749285,4567.424091,4746.24528,5131.867451,5389.967264,5685.528651,6086.054788,6701.728052,7400.041541,8351.711344,9308.579634,10189.77921,10485.01629,11396.48584,12397.49791,13203.69623,13894.16834,14344.51709,14409.95806,14846.37528,15621.96011,16680.13816,17540.11302,17493.8536,19489.27412,21568.198,
Uruguay,URY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6655.413075,7082.249592,7772.67407,8121.976465,8848.663184,8852.494314,9463.334366,10390.00245,10922.45637,10853.75585,10841.59098,10631.54923,9945.823793,10212.17121,10999.10049,12176.09356,13048.08388,14250.00278,15530.64543,16254.33213,17688.37794,18937.2042,19290.29345,20445.55621,21645.11895,21948.7664,22618.69178,23384.74019,23950.39333,24551.74617,23309.78652,25663.41061,28851.54016,
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59907.75426,62823.30944,65120.39466,63528.6343,70219.47245,76329.58227,
Uzbekistan,UZB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658.568958,2677.256798,2375.240142,2322.239835,2204.784523,2190.812418,2225.867604,2337.506628,2426.096414,2538.566618,2658.59476,2796.062943,2916.560149,3064.139926,3341.986737,3643.700878,3987.066407,4419.361874,4832.601605,5167.211472,5469.980737,5844.807562,6061.947154,6302.647244,6494.859941,6680.184701,6796.904892,6840.70986,7289.3295,7717.744117,7822.661958,8607.52745,9535.669691,
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3936.250836,4104.88398,4448.768693,4731.134478,4758.350072,5224.89512,5383.615702,5669.104817,5973.201729,6230.82997,6486.787936,6759.10586,7243.330309,7904.353819,8488.03186,9017.298375,10000.92025,10670.24973,10969.18328,10934.52636,10622.68745,10837.63989,11052.90857,11694.77549,12199.73312,12425.49324,13530.49064,13575.41649,14379.7556,14784.71408,14457.77892,15271.27028,17212.4297,
"Venezuela, RB",VEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9533.132896,10560.14168,11192.93492,11233.84831,10961.48387,11388.11626,11335.3514,12017.63143,11946.8376,11171.7256,11622.6067,12064.37702,10968.66769,10137.17807,12103.94211,13543.36548,15094.29176,16600.11919,17550.80994,16859.8308,16581.81882,17402.27566,,,,,,,,,,,,
British Virgin Islands,VGB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
